site,transect,designated.window,actual.window,plant,ID,year_t,max.ht_t,max.w_t,perp.w_t,max.ht.dead,max.w.dea,perp.w.dead,flowers_t,fruits_t,reproductive_fraction_t,node.galls_t,stem.galls_t,bagworms_t,notes_t,year_t1,new.plant_t1,seedling_t1,newplant.meter,survival_t1,max.ht_t1,max.w_t1,perp.w_t1,flowers_t1,fruits_t1,reproductive_fraction,notes_t1
FPS,3,200,200,2,,2016,69,107,103,,,,88,135,0.125,,,,,2017,0,,,1,80,103,102,85,229,0.25,
FPS,3,200,,3,,2016,83,112,119,,,,71,170,0.25,,,,,2017,0,,,1,99,98,92,75,285,0.25,
FPS,3,200,,4,,2016,77,104,100,,,,32,195,0.25,,,,,2017,0,,,1,83,95,110,45,202,0.25,
FPS,3,200,,5,,2016,112,147,137,,,,96,176,0.125,,,,,2017,0,,,1,121,156,131,90,379,0.125,
FPS,3,200,,6,,2016,43,33,30,,,,6,15,1,,,,,2017,0,,,1,49,33,32,46,13,1,
FPS,3,200,200,7,,2016,101,142,115,,,,50,121,0.125,,,,"tags on ground below plant, retagged based on gps and last year's data",2017,0,,,1,101,144,127,162,139,0.125,
FPS,3,200,200,8,,2016,7,9,6,,,,0,0,1,,,,,2017,0,,,1,8.5,9,8,0,0,1,
FPS,3,200,205,9,,2016,120,149,89,,,,103,131,0.125,,,,"tags on ground below plant, retagged based on gps and last year's data",2017,0,,,1,123,135,89,47,195,0.25,
FPS,3,200,205,10,,2016,46,27,18,,,,0,0,1,,,,,2017,0,,,1,48,36,22,10,3,1,
FPS,3,300,,1,,2016,65,111,100,,,,37,76,0.125,,,,,2017,0,,,1,70,130,120,72,24,0.125,
FPS,3,350,,1,,2016,117,200,146,,,,159,123,0.125,,,,"plant 1-6 right on top of each other, difficult to distinguish",2017,0,,,1,121,178,172,97,452,0.125,
FPS,3,350,,2,,2016,149,194,100,,,,102,107,0.125,,,,"plant 1-6 right on top of each other, difficult to distinguish",2017,0,,,1,136,207,112,48,249,0.125,
FPS,3,350,,3,,2016,147,161,126,,,,49,64,0.25,,,,"plant 1-6 right on top of each other, difficult to distinguish",2017,0,,,,,,,,,,dropped from study; difficult to distinguish
FPS,3,350,,4,,2016,68,36,26,,,,34,10,1,,,,"plant 1-6 right on top of each other, difficult to distinguish",2017,0,,,1,71,42,32,13,24,1,
FPS,3,350,,5,,2016,93,146,128,,,,124,350,0.25,,,,"plant 1-6 right on top of each other, difficult to distinguish",2017,0,,,1,103,166,151,40,253,0.125,
FPS,3,350,,6,,2016,131,185,157,,,,149,131,0.125,,,,"plant 1-6 right on top of each other, difficult to distinguish",2017,0,,,,,,,,,,dropped from study; difficult to distinguish
FPS,3,350,,7,,2016,95,144,147,,,,185,295,0.125,,,,,2017,0,,,1,98,170,150,36,402,0.125,
FPS,3,450,455,1,,2016,91,164,141,,,,200,233,0.125,,,,,2017,0,,,1,98,173,159,59,226,0.0625,
FPS,3,450,455,2,,2016,108,163,137,,,,85,61,0.125,,,,,2017,0,,,1,112,188,182,9,328,0.125,
FPS,3,450,,3,,2016,93,132,112,,,,145,116,0.125,,,,,2017,0,,,1,98,137,121,99,308,0.125,
FPS,3,500,500,1,,2016,43,69,52,,,,6,12,1,,,,,2017,0,,,1,47,77,52,8,4,0.25,
FPS,3,500,,2,,2016,112,197,184,,,,184,198,0.125,,,,,2017,0,,,1,108,218,213,139,298,0.0625,
FPS,3,500,,3,,2016,84,125,89,,,,76,43,0.25,,,,,2017,0,,,1,89,150,111,32,257,0.125,
FPS,3,550,550,1,,2016,94,152,149,,,,87,104,0.125,,,,,2017,0,,,1,111,201,183,54,189,0.0625,
SLP,1,0,0,1,,2016,58,55,34,,,,7,8,1,,,,,2017,0,,,1,49,57,30,0,3,1,
SLP,1,0,0,2,,2016,56,61,50,,,,2,18,1,,,,,2017,0,,,1,61,68,52,5,9,1,
SLP,1,0,0,3,,2016,69,93,84,,,,35,42,0.25,,,,,2017,0,,,1,64,94,87,14,108,0.25,
SLP,1,0,0,4,,2016,60,96,83,,,,2,55,0.5,,,,,2017,0,,,1,63,102,90,0,13,0.5,
SLP,1,0,0,5,,2016,59,68,62,,,,19,29,0.5,,,,,2017,0,,,1,57,68,65,8,27,1,
SLP,1,0,0,6,,2016,83,100,93,,,,2,15,1,,,,,2017,0,,,1,81,101,95,1,1,1,
SLP,1,0,5,7,,2016,59,89,81,,,,6,67,0.25,,,,,2017,0,,,1,55,81,74,0,58,0.5,
SLP,1,0,5,8,,2016,84,100,85,,,,4,78,0.25,,,,,2017,0,,,1,88,100,79,0,11,0.5,
SLP,1,0,5,9,,2016,53,77,30,,,,3,39,1,,,,,2017,0,,,1,41,74,36,0,2,1,
SLP,1,0,5,10,,2016,40,58,44,,,,1,51,1,,,,this might be 2 plants ?? But measured as one,2017,0,,,1,42,58,44,5,10,1,
SLP,1,50,45,1,,2016,71,119,109,,,,18,39,0.5,,,,,2017,0,,,1,84,124,113,1,30,0.5,
SLP,1,50,45,2,,2016,62,97,86,,,,12,63,0.5,,,,,2017,0,,,1,62,102,87,12,55,0.5,
SLP,1,50,50,3,,2016,50,75,71,,,,68,69,1,,,,,2017,0,,,1,59,66,60,2,41,1,
SLP,1,50,50,4,,2016,63,115,82,,,,14,37,0.25,,,,,2017,0,,,1,64,115,94,12,81,0.5,
SLP,1,50,50,5,,2016,82,93,87,,,,63,114,0.5,,,,,2017,0,,,1,84,99,86,16,104,0.25,
SLP,1,50,55,6,,2016,62,89,78,,,,20,45,0.5,,,,,2017,0,,,1,58,94,92,15,6,0.25,
SLP,1,50,55,7,,2016,69,111,102,,,,92,178,0.5,,,,,2017,0,,,1,74,102,100,2,107,0.25,
SLP,1,50,55,8,,2016,69,128,124,,,,9,103,0.125,,,,"looks like it might be 2 plants, measured as 1",2017,0,,,1,72,124,95,1,32,0.25,
SLP,1,50,55,9,,2016,83,112,78,,,,18,52,0.2,,,,,2017,0,,,1,73,90,80,3,34,0.5,
SLP,1,50,55,10,,2016,68,87,62,,,,24,43,0.5,,,,,2017,0,,,1,72,80,65,13,63,0.5,
SLP,1,100,105,1,,2016,53,116,91,,,,98,72,0.125,,,,,2017,0,,,1,59,113,103,27,80,0.125,
SLP,1,100,,2,,2016,66,99,85,,,,15,159,0.25,,,,,2017,0,,,1,72,98,95,9,98,0.5,
SLP,1,100,,3,,2016,102,169,136,,,,94,103,0.125,,,,,2017,0,,,1,107,171,130,53,116,0.0625,
SLP,1,100,115,4,,2016,64,88,87,,,,43,70,0.167,,,,,2017,0,,,1,65,89,88,10,148,0.125,
SLP,1,100,115,5,,2016,83,111,103,,,,68,62,0.125,,,,,2017,0,,,1,85,112,104,44,141,0.125,
SLP,1,150,140,1,,2016,54,82,79,,,,56,149,0.25,,,,,2017,0,,,1,58,92,77,5,71,0.125,
SLP,1,150,160,2,,2016,76,133,125,,,,76,126,0.125,,,,,2017,0,,,1,82,161,153,43,163,0.125,
SLP,1,150,170,3,,2016,59,121,112,,,,67,89,0.125,,,,,2017,0,,,1,61,130,107,38,153,0.125,
SLP,1,250,240,1,,2016,91,192,189,,,,66,257,0.125,,,,,2017,0,,,1,94,187,172,50,189,0.125,
SLP,1,250,245,2,,2016,86,94,90,,,,39,211,0.125,,,,,2017,0,,,1,94,96,95,32,175,0.125,
SLP,1,250,,3,,2016,88,106,94,,,,39,73,0.5,,,,,2017,0,,,1,94,110,98,19,69,0.125,
SLP,1,250,,4,,2016,71,117,100,,,,96,217,0.25,,,,,2017,0,,,1,77,118,105,86,137,0.25,
SLP,1,300,295,1,,2016,37,36,28,,,,0,0,1,,,,,2017,0,,,1,39,27,24,0,0,1,
SLP,1,300,295,2,,2016,65,90,83,,,,16,41,0.25,,,,,2017,0,,,1,67,100,85,2,81,1,
SLP,1,300,300,3,,2016,55,96,89,,,,21,53,0.125,,,,,2017,0,,,1,65,97,87,5,45,0.125,
SLP,1,300,300,4,,2016,73,87,86,,,,25,132,0.125,,,,,2017,0,,,1,75,96,88,8,122,0.125,
SLP,1,300,300,5,,2016,64,102,98,,,,6,104,0.25,,,,,2017,0,,,1,70,103,94,0,40,0.5,
SLP,1,350,350,1,,2016,71,109,95,,,,7,44,0.5,,,,,2017,0,,,1,72,114,99,1,3,0.25,
SLP,1,350,350,2,,2016,66,85,80,,,,11,19,0.5,,,,,2017,0,,,1,68,91,80,2,16,0.5,
SLP,1,350,345,3,,2016,66,119,110,,,,87,85,0.25,,,,,2017,0,,,1,73,114,117,58,114,0.25,
SLP,1,350,345,4,,2016,44,53,45,,,,26,39,0.5,,,,,2017,0,,,1,41,44,43,4,18,1,
SLP,1,350,340,5,,2016,58,82,68,,,,9,40,0.25,,,,,2017,0,,,1,62,87,72,1,37,0.25,
SLP,1,350,355,6,,2016,75,114,106,,,,64,135,0.125,,,,,2017,0,,,1,83,130,112,36,138,0.125,
SLP,1,450,435,1,,2016,45,67,55,,,,38,28,0.25,,,,,2017,0,,,1,50,68,57,67,142,0.25,
SLP,1,450,435,2,,2016,36,58,52,,,,47,69,0.25,,,,,2017,0,,,1,41,61,54,48,134,0.25,
SLP,1,450,440,3,,2016,18,27,25,,,,0,0,1,,,,,2017,0,,,1,23,27,23,4,1,1,
SLP,1,450,445,4,,2016,59,117,87,,,,121,88,0.125,,,,,2017,0,,,1,62,121,108,60,144,0.125,
SLP,1,450,445,5,,2016,58,95,84,,,,7,10,0.5,,,,,2017,0,,,1,64,109,87,22,59,0.25,
SLP,2,0,0,1,,2016,46,80,76,,,,0,2,1,,,,,2017,0,,,1,44,83,81,0,1,1,
SLP,2,0,0,2,,2016,43,65,48,,,,0,0,1,,,,,2017,0,,,1,42,63,54,0,0,1,zip tie broke; re-tagged
SLP,2,0,0,3,,2016,58,91,79,,,,6,81,1,,,,,2017,0,,,1,65,92,78,0,8,1,in surprisingly poor shape; leaves are yellow
SLP,2,0,0,4,,2016,53,92,77,,,,4,26,1,,,,enveloped in a grass,2017,0,,,1,54,97,63,0,1,1,in a clump of grass
SLP,2,0,0,5,,2016,33,52,35,,,,0,2,1,,,,enveloped in a grass,2017,0,,,1,34,43,42,0,1,1,In grass
SLP,2,0,0,6,,2016,55,69,47,,,,13,59,0.25,,,,,2017,0,,,1,58,65,47,5,26,0.5,
SLP,2,0,0,7,,2016,75,106,80,,,,11,127,0.25,,,,,2017,0,,,1,74,100,87,2,41,0.125,
SLP,2,0,5,8,,2016,111,131,84,,,,2,156,0.25,,,,,2017,0,,,1,108,117,92,2,19,0.25,
SLP,2,0,5,9,,2016,74,114,72,,,,36,78,0.5,,,,,2017,0,,,1,70,116,67,4,10,0.5,
SLP,2,0,5,10,,2016,108,112,90,,,,6,142,0.25,,,,,2017,0,,,1,112,117,104,22,16,0.25,
SLP,2,50,45,1,,2016,58,40,28,,,,34,10,0.5,,,,,2017,0,,,1,55,65,55,15,75,0.5,
SLP,2,50,,2,,2016,72,125,112,,,,25,79,0.125,,,,,2017,0,,,1,75,143,119,12,110,0.125,
SLP,2,50,45,3,,2016,71,132,120,,,,70,215,1,,,,,2017,0,,,1,74,106,103,7,69,0.25,
SLP,2,50,50,4,,2016,49,85,82,,,,47,56,0.25,,,,,2017,0,,,1,55,80,87,12,13,0.5,
SLP,2,50,50,5,,2016,43,65,65,,,,29,68,1,,,,,2017,0,,,1,45,70,67,0,2,1,
SLP,2,100,,1,,2016,50,83,82,,,,64,43,0.125,,,,,2017,0,,,1,51,94,86,68,139,0.125,
SLP,2,100,,2,,2016,77,137,135,,,,88,133,0.125,,,,,2017,0,,,1,77,147,144,69,155,0.0625,
SLP,2,100,,3,,2016,85,167,147,,,,91,87,0.0625,,,,,2017,0,,,1,93,175,142,42,211,0.125,
SLP,2,100,,4,,2016,66,90,49,,,,54,126,0.25,,,,,2017,0,,,1,67,97,60,26,299,0.25,
SLP,2,100,105,5,,2016,43,83,65,,,,59,61,0.5,,,,,2017,0,,,1,52,88,75,30,39,0.125,
SLP,2,100,100,6,,2016,23,51,45,,,,0,9,1,,,,,2017,0,,,1,32,64,58,26,16,0.25,
SLP,2,100,,7,,2016,19,41,43,,,,0,5,1,,,,,2017,0,,,1,18,49,42,35,58,1,
SLP,2,100,,8,,2016,22,41,36,,,,14,16,1,,,,,2017,0,,,1,25,42,30,8,41,1,
SLP,2,100,,9,,2016,51,77,44,,,,53,43,0.5,,,,,2017,0,,,1,52,83,62,42,123,0.25,
SLP,2,100,,10,,2016,3,1.5,1,,,,0,0,1,,,,,2017,0,,,1,2,3,1.5,0,0,1,
SLP,2,100,,11,,2016,23,34,24,,,,2,0,1,,,,,2017,0,,,1,7,34,20,1,10,1,growing sideways
SLP,2,150,,1,,2016,65,108,63,,,,34,95,0.25,,,,,2017,0,,,1,67,114,64,6,128,0.125,
SLP,2,150,,2,,2016,129,147,127,,,,47,122,0.8,,,,,2017,0,,,1,139,154,150,26,189,0.125,
SLP,2,150,,3,,2016,38,71,68,,,,23,65,1,,,,,2017,0,,,1,47,75,73,9,19,0.5,
SLP,2,150,,4,,2016,101,145,124,,,,245,65,0.125,,,,,2017,0,,,1,116,161,132,24,113,0.125,
SLP,2,150,,5,,2016,154,180,175,,,,64,264,0.125,,,,,2017,0,,,1,158,185,165,10,208,0.125,
SLP,2,150,,6,,2016,42,60,47,,,,4,21,1,,,,,2017,0,,,1,46,60,50,3,27,1,
SLP,2,150,,7,,2016,74,138,127,,,,97,236,0.125,,,,,2017,0,,,1,82,147,143,17,163,0.125,
SLP,2,250,255,1,,2016,85,172,159,,,,206,237,0.0625,,,,,2017,0,,,1,91,176,150,146,415,0.0625,
SLP,2,300,290,1,,2016,62,90,84,,,,56,92,0.125,,,,,2017,0,,,1,66,92,90,7,74,0.125,
SLP,2,450,455,1,,2016,63,88,87,,,,68,33,0.25,,,,,2017,0,,,1,70,99,94,43,124,0.125,
SLP,2,450,455,2,,2016,92,107,96,,,,70,22,0.125,,,,,2017,0,,,1,106,112,100,26,222,0.125,
SLP,2,450,455,3,,2016,64,94,77,,,,79,21,0.25,,,,,2017,0,,,1,71,107,67,34,96,0.125,
SLP,2,450,455,4,,2016,122,148,112,,,,62,51,0.125,,,,,2017,0,,,1,127,163,127,33,298,0.25,
SLP,2,450,460,5,,2016,73,79,56,,,,38,75,0.5,,,,,2017,0,,,1,81,88,79,22,126,0.25,
SLP,2,450,,6,,2016,24,32,25,,,,0,0,1,,,,,2017,0,,,1,33,38,29,4,0,1,
SLP,3,0,0,1,,2016,15,34,14,,,,0,0,1,,,,,2017,0,,,1,19,36,21,0,0,1,
SLP,3,0,0,2,,2016,47,77,64,,,,0,6,1,,,,,2017,0,,,1,49,72,61,0,0,1,
SLP,3,0,0,3,,2016,20,41,26,,,,0,0,1,,,,growing with swakeweed,2017,0,,,1,27,38,29,0,0,1,
SLP,3,0,0,4,,2016,22,33,27,,,,0,0,1,,,,,2017,0,,,1,25,31,29,0,0,1,
SLP,3,0,0,5,,2016,45,85,74,,,,3,1,1,,,,,2017,0,,,1,46,83,72,0,0,1,
SLP,3,0,0,6,,2016,49,64,59,,,,0,0,1,,,,,2017,0,,,1,43,63,58,0,0,1,
SLP,3,0,0,7,,2016,33,31,29,,,,0,0,1,,,,,2017,0,,,1,32,34,40,0,0,1,
SLP,3,0,0,8,,2016,52,54,49,,,,0,0,1,,,,,2017,0,,,1,51,61,59,0,0,1,
SLP,3,0,5,9,,2016,45,76,59,,,,1,12,1,,,,,2017,0,,,1,47,76,60,0,0,1,
SLP,3,0,5,10,,2016,50,62,70,,,,0,0,1,,,,,2017,0,,,1,50,70,55,0,0,1,
SLP,3,50,50,1,,2016,65,88,64,,,,16,16,0.5,,,,,2017,0,,,1,65,82,61,3,6,1,
SLP,3,50,50,2,,2016,78,127,109,,,,1,11,1,,,,,2017,0,,,1,78,108,111,0,0,1,looks like it could be multiple plants; recorded as one for now
SLP,3,50,50,3,,2016,59,58,55,,,,13,106,1,,,,,2017,0,,,1,59,63,42,4,35,0.5,
SLP,3,50,50,4,,2016,63,70,57,,,,5,7,1,,,,,2017,0,,,1,62,70,58,2,3,1,
SLP,3,50,50,5,,2016,51,71,52,,,,0,0,1,,,,,2017,0,,,1,57,71,51,0,1,1,
SLP,3,50,50,6,,2016,76,91,83,,,,5,37,1,,,,,2017,0,,,1,79,101,88,1,4,0.5,
SLP,3,50,50,7,,2016,47,58,47,,,,6,31,1,,,,,2017,0,,,1,48,58,48,0,23,1,
SLP,3,50,55,8,,2016,57,80,78,,,,26,30,1,,,,,2017,0,,,1,64,82,86,3,9,1,
SLP,3,50,55,9,,2016,59,78,73,,,,22,79,0.5,,,,,2017,0,,,1,55,74,73,3,52,0.5,
SLP,3,50,55,10,,2016,69,90,82,,,,25,82,0.5,,,,,2017,0,,,1,72,92,81,0,13,0.5,
SLP,3,100,100,1,,2016,65,92,85,,,,116,17,0.125,,,,,2017,0,,,1,71,93,86,2,105,0.25,
SLP,3,100,100,2,,2016,67,105,84,,,,68,120,0.125,,,,,2017,0,,,1,70,102,84,4,108,0.125,
SLP,3,100,100,3,,2016,61,97,95,,,,66,153,0.125,,,,,2017,0,,,1,65,97,93,10,153,0.125,
SLP,3,100,100,4,,2016,70,147,126,,,,31,163,0.125,,,,,2017,0,,,1,72,155,150,8,116,0.25,
SLP,3,100,100,5,,2016,55,80,44,,,,5,65,0.5,,,,,2017,0,,,1,56,85,49,0,55,0.5,
SLP,3,100,105,6,,2016,78,112,101,,,,23,147,0.125,,,,,2017,0,,,1,76,113,94,1,103,0.125,
SLP,3,100,105,7,,2016,108,116,94,,,,14,42,0.25,,,,,2017,0,,,1,102,120,108,8,121,0.125,
SLP,3,100,100,8,,2016,83,135,82,,,,48,133,0.125,,,,,2017,0,,,1,41,44,21,1,7,1,CHECK HUGE LOSS
SLP,3,100,105,9,,2016,59,81,73,,,,7,27,0.5,,,,,2017,0,,,1,53,82,76,4,79,1,
SLP,3,100,105,10,,2016,65,92,83,,,,18,71,0.125,,,,,2017,0,,,1,61,94,87,2,30,0.5,
SLP,3,150,150,1,,2016,77,126,124,,,,11,77,0.125,,,,,2017,0,,,1,78,134,115,3,44,0.125,
SLP,3,150,150,2,,2016,105,111,116,,,,52,243,0.125,,,,,2017,0,,,1,108,107,100,5,78,0.125,
SLP,3,150,150,3,,2016,97,202,167,,,,24,93,0.125,,,,,2017,0,,,1,99,226,182,8,82,0.25,
SLP,3,150,155,4,,2016,122,198,181,,,,4,68,0.0625,,,,,2017,0,,,1,134,209,185,8,124,0.125,
SLP,3,150,155,5,,2016,98,149,123,,,,28,168,0.25,,,,,2017,0,,,1,96,120,93,22,52,0.5,
SLP,3,150,160,6,,2016,88,172,149,,,,27,86,0.125,,,,,2017,0,,,1,98,174,162,29,128,0.0625,
SLP,3,150,165,7,,2016,92,150,138,,,,68,238,0.0625,,,,,2017,0,,,1,91,180,138,31,159,0.0625,
SLP,3,150,165,8,,2016,42,31,25,,,,2,28,1,,,,,2017,0,,,1,43,28,24,3,15,1,
SLP,3,150,165,9,,2016,53,81,76,,,,28,96,0.5,,,,,2017,0,,,1,60,90,82,3,82,0.5,
SLP,3,200,180,1,,2016,29,49,32,,,,0,2,1,,,,,2017,0,,,1,32,45,41,6,0,1,
SLP,3,200,195,2,,2016,91,134,129,,,,63,52,0.0625,,,,,2017,0,,,1,90,143,137,38,67,0.125,
SLP,3,200,200,3,,2016,90,176,145,,,,37,53,0.125,,,,,2017,0,,,1,99,176,164,15,70,0.125,
SLP,3,200,,4,,2016,50,78,63,,,,12,14,1,,,,,2017,0,,,1,51,83,71,3,35,0.5,
SLP,3,250,255,1,,2016,89,148,134,,,,66,64,0.125,,,,,2017,0,,,1,96,169,150,37,183,0.125,
SLP,3,250,,2,,2016,54,120,113,,,,49,53,0.0625,,,,,2017,0,,,1,68,134,122,91,162,0.125,
SLP,3,300,295,1,,2016,108,175,163,,,,187,246,0.0625,,,,,2017,0,,,1,100,187,171,68,282,0.0625,
PDC,1,0,0,1,,2016,68,111,93,,,,7,19,1,,,,,2017,0,,,1,72,110,100,0,122,1,
PDC,1,0,0,2,,2016,73,118,76,,,,34,51,0.5,,,,,2017,0,,,1,80,122,87,4,171,1,
PDC,1,0,0,3,,2016,51,56,45,,,,14,5,1,,,,,2017,0,,,1,54,56,34,9,37,1,
PDC,1,0,0,4,,2016,95,111,54,,,,62,92,0.5,,,,,2017,0,,,1,93,111,55,20,203,1,
PDC,1,0,0,5,,2016,48,83,51,,,,9,3,1,,,,,2017,0,,,1,53,73,40,1,22,1,
PDC,1,0,0,6,,2016,51,57,57,,,,0,0,1,,,,,2017,0,,,1,48,56,48,0,0,1,
PDC,1,0,0,7,,2016,52,94,68,,,,5,0,1,,,,,2017,0,,,1,44,85,85,2,2,1,
PDC,1,0,0,8,,2016,63,89,89,,,,9,16,1,,,,,2017,0,,,1,62,90,84,6,65,1,
PDC,1,0,0,9,,2016,63,69,57,,,,21,38,1,,,,,2017,0,,,1,79,66,54,9,36,1,
PDC,1,0,0,10,,2016,28,34,32,,,,0,0,1,,,,,2017,0,,,1,26,33,30,0,0,1,
PDC,1,50,50,1,,2016,102,171,167,,,,109,144,0.125,,,,,2017,0,,,1,99,180,170,29,151,0.125,
PDC,1,50,50,2,,2016,53,86,70,,,,18,56,1,,,,,2017,0,,,1,54,92,97,56,71,0.25,
PDC,1,50,50,3,,2016,106,77,88,,,,142,166,0.5,,,,,2017,0,,,1,107,91,90,54,324,0.5,
PDC,1,50,45,4,,2016,102,190,137,,,,58,156,0.125,,,,,2017,0,,,1,99,199,144,26,285,0.125,
PDC,1,50,50,5,,2016,87,93,80,,,,56,66,0.25,,,,,2017,0,,,1,89,99,95,33,84,0.25,
PDC,1,50,45,6,,2016,110,102,97,,,,83,96,0.25,,,,,2017,0,,,1,112,107,92,31,225,0.5,
PDC,1,50,45,7,,2016,87,57,52,,,,50,80,1,,,,,2017,0,,,1,85,65,59,19,92,0.5,
PDC,1,100,100,1,,2016,90,155,124,,,,79,100,0.125,,,,,2017,0,,,1,100,166,145,66,223,0.125,
PDC,1,100,100,2,,2016,66,93,79,,,,42,61,0.125,,,,,2017,0,,,1,73,102,92,61,221,0.25,
PDC,1,100,115,3,,2016,85,107,84,,,,28,42,0.25,,,,,2017,0,,,1,76,108,107,44,85,0.25,
PDC,1,150,165,1,,2016,86,198,164,,,,131,155,0.125,,,,,2017,0,,,1,94,205,160,34,334,0.125,
PDC,1,200,215,1,,2016,172,290,168,,,,208,255,0.125,,,,,2017,0,,,1,177,295,162,26,320,0.125,
PDC,1,200,200,2,,2016,35,40,31,,,,0,4,1,,,,,2017,0,,,1,48,50,42,2,26,1,
PDC,1,200,200,3,,2016,21,27,19,,,,2,2,1,,,,,2017,0,,,1,24,31,24,0,0,1,
PDC,2,0,0,1,,2016,34,44,27,,,,0,0,1,,,,,2017,0,,,1,34,38,30,0,0,1,
PDC,2,0,0,2,,2016,58,143,103,,,,11,43,0.5,,,,,2017,0,,,1,63,141,95,6,85,1,
PDC,2,0,0,3,,2016,59,102,91,,,,2,10,1,,,,,2017,0,,,1,48,100,85,0,47,1,
PDC,2,0,0,4,,2016,74,104,102,,,,9,26,1,,,,,2017,0,,,1,70,97,91,0,37,1,
PDC,2,0,0,5,,2016,29,36,20,,,,0,0,1,,,,,2017,0,,,1,29,36,30,0,0,1,
PDC,2,0,0,6,,2016,76,145,123,,,,0,7,1,,,,,2017,0,,,1,69,155,126,0,42,1,
PDC,2,0,0,7,,2016,52,100,92,,,,2,26,1,,,,,2017,0,,,1,50,110,106,0,47,1,
PDC,2,0,0,8,,2016,37,66,31,,,,0,0,1,,,,,2017,0,,,1,29,68,30,0,0,1,
PDC,2,0,0,9,,2016,62,97,83,,,,1,6,1,,,,,2017,0,,,1,62,99,88,0,4,1,
PDC,2,0,0,10,,2016,65,71,45,,,,8,21,1,,,,,2017,0,,,1,62,75,48,7,30,1,
PDC,2,50,50,1,,2016,36,27,27,,,,0,4,1,,,,,2017,0,,,1,37,34,32,0,5,1,
PDC,2,50,50,2,,2016,35,45,33,,,,0,0,1,,,,,2017,0,,,1,41,47,40,0,0,1,
PDC,2,50,50,3,,2016,91,107,88,,,,11,64,0.5,,,,,2017,0,,,1,89,108,91,32,74,0.25,
PDC,2,50,50,4,,2016,119,183,179,,,,67,236,0.125,,,,,2017,0,,,1,130,186,180,25,211,0.125,
PDC,2,50,50,5,,2016,49,33,23,,,,34,33,1,,,,,2017,0,,,1,45,32,27,26,60,1,
PDC,2,50,50,6,,2016,13,19,18,,,,0,0,1,,,,,2017,0,,,1,13,20,20,0,0,1,
PDC,2,50,50,7,,2016,71,134,108,,,,35,104,1,,,,,2017,0,,,1,78,140,110,32,149,0.25,
PDC,2,50,50,8,,2016,34,52,36,,,,0,0,1,,,,,2017,0,,,1,60,53,36,0,0,1,
PDC,2,50,50,9,,2016,93,159,138,,,,17,119,0.5,,,,,2017,0,,,1,98,152,136,27,299,0.25,
PDC,2,50,50,10,,2016,66,73,65,,,,25,36,0.5,,,,,2017,0,,,1,65,80,68,5,132,1,
PDC,2,100,100,1,,2016,97,151,121,,,,55,130,0.125,,,,,2017,0,,,1,98,162,136,20,141,0.125,
PDC,2,100,100,2,,2016,63,119,90,,,,71,80,0.25,,,,,2017,0,,,1,67,121,106,50,163,0.25,
PDC,2,100,90,3,,2016,129,198,173,,,,87,367,0.125,,,,,2017,0,,,1,125,200,165,41,248,0.125,
PDC,2,150,150,1,,2016,127,175,144,,,,49,141,0.125,,,,,2017,0,,,1,122,192,144,116,208,0.125,
PDC,2,200,200,1,,2016,102,175,156,,,,70,119,0.125,,,,,2017,0,,,1,110,191,179,44,243,0.125,
PDC,2,200,200,2,,2016,39,82,71,,,,6,41,1,,,,,2017,0,,,1,44,90,70,0,122,1,
PDC,3,0,0,1,,2016,40,71,61,,,,21,51,1,,,,,2017,0,,,1,40,72,62,4,9,1,
PDC,3,0,0,2,,2016,60,87,54,,,,9,17,1,,,,,2017,0,,,1,62,88,65,1,0,1,
PDC,3,0,0,3,,2016,74,107,92,,,,11,32,0.5,,,,,2017,0,,,1,76,110,92,0,36,0.5,
PDC,3,0,0,4,,2016,74,95,75,,,,36,71,1,,,,,2017,0,,,1,78,96,74,4,55,0.5,
PDC,3,0,0,5,,2016,72,111,91,,,,5,43,0.25,,,,,2017,0,,,1,75,112,83,6,212,1,
PDC,3,0,0,6,,2016,44,73,56,,,,7,3,1,,,,,2017,0,,,1,40,67,61,0,0,1,
PDC,3,0,0,7,,2016,106,217,165,,,,25,168,0.25,,,,,2017,0,,,1,108,193,168,7,84,0.25,
PDC,3,0,0,8,,2016,58,19,85,,,,13,59,0.5,,,,,2017,0,,,1,52,117,56,6,25,0.5,CHECK HUGE GROWTH
PDC,3,50,50,1,,2016,69,129,101,,,,59,20,0.5,,,,,2017,0,,,1,65,110,110,12,54,0.5,
PDC,3,50,50,2,,2016,89,164,153,,,,48,33,0.25,,,,,2017,0,,,1,94,165,160,9,60,0.125,
PDC,3,50,50,3,,2016,56,95,93,,,,9,4,1,,,,,2017,0,,,1,60,96,88,20,40,1,
PDC,3,50,50,4,,2016,56,84,73,,,,3,1,1,,,,,2017,0,,,1,54,84,69,0,0,1,
PDC,3,50,50,5,,2016,87,170,124,,,,65,66,0.25,,,,,2017,0,,,1,98,163,119,14,183,0.25,
PDC,3,50,50,6,,2016,92,163,112,,,,43,30,0.25,,,,,2017,0,,,1,90,170,114,19,104,0.25,
PDC,3,50,50,7,,2016,81,99,88,,,,24,77,0.25,,,,,2017,0,,,1,81,94,87,5,73,0.25,
PDC,3,50,50,8,,2016,72,108,87,,,,76,106,1,,,,,2017,0,,,1,75,107,103,27,99,0.25,
PDC,3,50,50,9,,2016,64,102,98,,,,17,25,0.5,,,,,2017,0,,,1,72,115,104,2,24,1,
